,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
2130,patriots,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2131,paxil,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2132,pay,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2133,pdd,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2134,peace,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2135,peaceful,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2136,pencil,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2137,penmanship,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2138,people,0.0,0.07735140760871631,42,9,0.6470588235294118,0.11159449216287509
2139,perception,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2140,perfect,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2141,perfectly,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2142,perform,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2143,performance,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2144,performances,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2145,performed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2146,performing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2147,period,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2148,periods,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2149,person,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
2150,personalities,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2151,personality,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2152,personally,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2153,persons,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2154,perspective,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2155,pet,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2156,pets,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2157,petting,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2158,pharmacy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2159,phenomenal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2160,phone,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
2161,phones,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2162,photo,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2163,photogenic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2164,photograph,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2165,photos,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2166,physical,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
2167,physically,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2168,physiological,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2169,pic,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2170,pick,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2171,picked,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2172,pics,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2173,picture,0.0,0.011102312798384919,1,6,0.7142857142857143,0.01601725161662715
2174,pictures,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2175,picturing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2176,piece,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2177,pieces,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2178,piling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2179,pills,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2180,pin,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2181,pinned,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2182,pissed,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2183,pit,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2184,pity,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2185,place,0.0,0.02084108947520611,10,4,0.42857142857142855,0.030067336432602065
2186,placed,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2187,placing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2188,plague,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2189,plan,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2190,planned,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2191,planning,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2192,plans,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2193,plate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2194,play,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2195,played,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2196,playing,0.0,0.013750029755904761,4,5,0.1111111111111111,0.01983709974091885
2197,please,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2198,pleaseif,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2199,pleasure,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2200,plus,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2201,plush,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2202,pm,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2203,pocket,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2204,poetic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2205,point,0.0,0.02518194071023524,14,3,0.6470588235294118,0.036329860982614814
2206,pointing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2207,pointless,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2208,police,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2209,pooch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2210,pooling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2211,poor,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2212,pop,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2213,portrait,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2214,poser,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2215,position,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2216,positive,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2217,positivity,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2218,possessed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2219,possible,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2220,post,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
2221,postcalm,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2222,posted,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2223,posters,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2224,posting,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2225,postive,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2226,posts,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2227,pot,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2228,pounding,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2229,pounds,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2230,pouring,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2231,poverty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2232,power,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2233,powered,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2234,powerless,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2235,practice,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2236,praise,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2237,prazosin,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2238,precious,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2239,pregnant,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2240,prescribed,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2241,prescription,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2242,present,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2243,presents,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2244,presidents,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2245,press,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2246,pressing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2247,pressure,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2248,pretend,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2249,prettiest,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2250,pretty,0.0,0.037226288818839645,21,4,0.68,0.053706182269639524
2251,prevent,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2252,prevents,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2253,previous,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2254,prices,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2255,pricy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2256,pride,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2257,principal,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2258,prior,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2259,prioritize,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2260,prioritizing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2261,prison,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2262,prisoners,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2263,privacy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2264,private,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2265,privileged,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2266,probably,0.0,0.01906491484736729,13,0,1.0,0.02750485810526626
2267,problem,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2268,problems,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
2269,process,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2270,processing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2271,processis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2272,proclaimed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2273,production,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2274,professional,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2275,professionally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2276,program,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
2277,programs,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2278,progress,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2279,progressively,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2280,prohibited,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2281,prolonged,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2282,promise,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2283,promised,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2284,promote,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2285,proper,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2286,properly,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2287,properties,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2288,proud,0.0,0.016005856344277536,1,9,0.8,0.023091569573069792
2289,prove,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2290,proving,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2291,provisions,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2292,prozac,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2293,psych,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
2294,psyched,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2295,psychiatric,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2296,psychiatrist,0.0,0.01757022127274272,12,0,1.0,0.025348471097506597
2297,psychological,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2298,psychologist,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
2299,psychopaths,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2300,psychosis,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
2301,psychotic,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2302,psycological,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2303,ptsd,0.0,0.03738838577382173,25,0,1.0,0.053940038742735674
2304,public,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2305,published,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2306,pull,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2307,pulling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2308,punched,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2309,punching,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2310,punishment,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2311,punk,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2312,pup,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2313,pupper,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2314,puppy,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2315,purchased,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2316,purposely,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2317,push,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2318,pushed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2319,pushes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2320,pushing,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2321,put,0.0,0.01821947215172795,6,6,0.0,0.02628514212091204
2322,puts,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2323,putting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2324,python,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2325,quality,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2326,quarter,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2327,quarterback,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2328,question,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2329,questioning,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2330,questions,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2331,quietly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2332,quirky,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2333,quit,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2334,quite,0.0,0.022068855770086077,15,0,1.0,0.03183862877759547
2335,quitting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2336,quote,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2337,radio,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2338,railroad,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2339,rain,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2340,raise,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2341,ran,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2342,randomly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2343,range,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2344,rant,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2345,raped,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2346,rapidcycling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2347,rare,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2348,rarely,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2349,rate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2350,rather,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2351,rattle,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2352,raw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2353,razor,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2354,razors,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2355,rd,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2356,rdepression,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2357,reach,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2358,reached,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2359,react,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2360,read,0.0,0.013437296978133147,6,3,0.3333333333333333,0.019385921713304
2361,reading,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2362,reads,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2363,ready,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2364,reaffirmed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2365,real,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
2366,realise,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2367,realised,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
2368,realising,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2369,reality,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2370,realize,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2371,realized,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2372,realizing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2373,really,0.3230251822241113,0.10891355647608958,57,14,0.6056338028169014,0.1571290478136339
2374,reason,0.0,0.023697258761172138,13,3,0.625,0.03418791769740481
2375,reasonable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2376,reasons,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2377,reassuring,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2378,recall,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2379,receive,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2380,received,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2381,recent,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2382,recently,0.0,0.029705214071195495,16,4,0.6,0.04285556502905774
2383,recipe,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2384,recite,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2385,recognize,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2386,record,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2387,recorded,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2388,recover,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2389,recovering,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2390,recovery,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2391,red,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2392,reddit,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
2393,redditors,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2394,redundance,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2395,reenrolled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2396,reexperience,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2397,refer,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2398,referee,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2399,referral,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2400,referred,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2401,refill,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2402,reflecting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2403,refuse,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2404,refuses,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2405,refusing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2406,regarding,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2407,regardless,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2408,regret,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2409,regular,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2410,regularly,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2411,regulatory,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
